0.2143630885688778, 0.3372116085695728, 0.4743716341288804, 0.6086400511188371, 0.7429686221607809, 0.7529771934346075, 0
0.279999928751589, 0.37210718821087085, 0.4721309376809038, 0.5526908419505205, 0.6369053608690801, 0.6737257918106374, 0
0.12003004506760506, 0.26003004506761007, 0.40000000000000924, 0.56, 0.7000000000000184, 0.6999849774662175, 0
0.19008982094218022, 0.30008973107637715, 0.4300598206725853, 0.5600299102688105, 0.6999401791924137, 0.6102989237663117, 1
0.12637730669964187, 0.29545910223321376, 0.4544015719135481, 0.5728826219603367, 0.7345419957116657, 0.6969791501313033, 1
0.22360551200692014, 0.3594861100856146, 0.4931145120472925, 0.6289881286802458, 0.7562654052397346, 0.6903507396572074, 1
0.08000007232078638, 0.2800000309136137, 0.48000000881433996, 0.6999999863614169, 0.8999999503386181, 0.729999965044797, 2
0.22743868397774097, 0.36208086673286527, 0.4967083927365549, 0.628132164309113, 0.7590690456966082, 0.6439632713665883, 2
0.22883832895437284, 0.3471016695501522, 0.4690266109820361, 0.5926550605828143, 0.7036174652934583, 0.5951546274930336, 2
0.24477417696359446, 0.3838002467896485, 0.5473159343660355, 0.691748302157012, 0.836180669947988, 0.6192827633044514, 3
0.23004506746579317, 0.3600150224660026, 0.48497748880080244, 0.610000045135205, 0.7399700001354059, 0.5700000000000184, 3
0.24926112565858602, 0.3822158785709045, 0.5196592463068676, 0.6469671673875004, 0.7801183236347983, 0.5805032251203437, 3
0.22672676678672476, 0.3400400600599947, 0.4533533533332758, 0.5666867067267175, 0.6800000000000185, 0.47668670672672403, 4
0.1365567157365194, 0.27103784375385287, 0.4055438314548557, 0.5372902831519353, 0.6669197558893216, 0.4301652470461578, 4
0.2199999999999954, 0.35999999999999077, 0.47999999999999077, 0.6199999999999816, 0.7499849774661811, 0.4899999999999908, 4
0.29553147023211845, 0.41553140762872587, 0.5377044197075368, 0.6598219297932941, 0.8042346687247423, 0.5357496295839432, 5
0.1750375336651941, 0.3250525561989919, 0.45003004499980365, 0.5950225111992042, 0.7350225111992044, 0.40503753366519624, 5
0.1899363753175358, 0.32329547076559667, 0.4441449524728262, 0.5557926124590514, 0.6799624711587761, 0.3966933975945206, 5
0.1855083965321388, 0.3308862088316626, 0.4490591904454505, 0.5963186218540825, 0.7253778122995294, 0.35725943140862215, 6
0.24409681989965612, 0.37399103147596546, 0.49598498694939525, 0.607828169620658, 0.7257619444553609, 0.38015529543728993, 6
0.15627551968338105, 0.2962755196833812, 0.4435262470025046, 0.5835044293676407, 0.7145232068202028, 0.313789802315396, 6
0.2653941626212582, 0.38831679073944747, 0.5111500852470431, 0.6377781132121655, 0.7592617941235369, 0.33753385146038506, 7
0.2475112855485138, 0.36751128554851376, 0.54, 0.6799526438057011, 0.8399052876113992, 0.5225360706457863, 7
0.2076532494469875, 0.34006643728144453, 0.47244638161735336, 0.5993188368390882, 0.7338114474554099, 0.28049988341367155, 7
0.29301234273840815, 0.4058002211463044, 0.5199999999999816, 0.6413089153501089, 0.7498169584827051, 0.3073621454998973, 8
0.3370355986880998, 0.44329703639079393, 0.5632970363907938, 0.6895584740934881, 0.8079099558980911, 0.292081349498876, 8
0.24670670648600523, 0.3667067064860084, 0.4801001195176611, 0.6001001195176556, 0.7134734726102105, 0.25670670648600824, 8
